사용일자,노선번호,노선명,표준버스정류장ID,버스정류장ARS번호,역명,승차총승객수,하차총승객수,등록일자
20220907,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),180,43,20220910
20220907,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),0,22,20220910
20220907,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),1,8,20220910
20220908,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),1122,831,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),18,76,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),10,58,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),13,31,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),4,134,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),273,3,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),243,1,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,20,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),116,5,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),83,5,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),66,8,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),15,247,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),31,62,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),184,26,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),50,19,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),3,18,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),9,51,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),597,1596,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),8,294,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),1703,24,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),34,53,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),69,66,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),130,1214,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),27,111,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),14,39,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),49,521,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),130,183,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),104,287,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),142,37,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),11,277,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),5421,4038,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),281,33,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),19,19,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),11,113,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),1,6,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),0,19,20220911
20220908,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),266,432,20220911
20220909,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),2,24,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000186.0,21288,공동기기원(00016),0,3,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),242,107,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),3,21,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),71,1,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),59,0,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),30,2,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),23,1,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),550,21,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),20,6,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),0,27,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),0,15,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),137,3,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),16,0,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),1,143,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),17,23,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),2,19,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),33,1,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00026),2593,1948,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),9,62,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),13,23,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),115,687,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),7,14,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),16,36,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),3,17,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),2,58,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),6,195,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),38,146,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),3,131,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),38,108,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),18,146,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),6,13,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00032),0,5,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900183.0,21800,낙성대입구(00002),60,7,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900184.0,21819,인헌초등학교(00003),23,9,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900196.0,21574,학부생활관(00029),2,2,20220912
20220909,관악02,관악02(낙성대역~서울대신공학관),120900185.0,21870,호암교수회관(00007),21,87,20220912
20220910,관악02,관악02(낙성대역~서울대신공학관),120000175.0,21277,유전공학연구소.반도체공동연구소(00024),18,0,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000174.0,21276,제1공학관(00023),20,1,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000173.0,21275,제2공학관(00022),154,57,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000172.0,21274,신소재연구소(00019),2,11,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900164.0,21904,제2파워플랜트(00020),0,11,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00039),90,304,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000188.0,21290,에너지자원연구소(00018),0,15,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000176.0,21278,교수회관입구(00025),12,3,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120000187.0,21289,유전공학연구소.반도체공동연구소(00017),0,9,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900027.0,21564,대학원생활관(00028),1,0,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900003.0,21595,가족생활동(00031),8,3,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900009.0,21585,BK국제관(00030),76,7,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900119.0,21785,낙성대역(00001),311,23,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900095.0,21689,서울과학전시관(00034),17,0,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00033),23,3,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900090.0,21663,인헌아파트(00008),11,24,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900110.0,21771,낙성대입구(00038),1,34,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900102.0,21752,낙성대현대아파트(00036),6,1,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900157.0,21887,가족생활동(00010),12,56,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900136.0,21858,낙성대공원.영어마을(00005),2,24,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900131.0,21844,낙성대현대아파트(00004),6,15,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900153.0,21882,교수아파트(00009),10,12,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900140.0,21864,서울과학전시관(00006),0,5,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900163.0,21899,기숙사삼거리(00014),5,73,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900159.0,21892,서울대후문.연구공원(00011),19,115,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900162.0,21897,대학원생활관(00013),5,174,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900161.0,21895,학부생활관(00012),2,111,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900182.0,21765,인헌초등학교(00037),0,8,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900172.0,21915,노천강당(00015),4,19,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900165.0,21905,건설환경종합연구소(00021),10,59,20220913
20220910,관악02,관악02(낙성대역~서울대신공학관),120900181.0,21738,낙성대공원.영어마을(00035),12,2,20220913
